rating,date,content,cleaned_content,month,season,tokens,review_length,topic_id
5,2023-05-03,항상구매하고 있습니다,항상구매하고 있습니다,5,Spring,항상구매하고 있습니다,11,2(저렴하게_감사합니다_빠르고)
5,2023-05-02,자주구매하는제품입니다 만족해여,자주구매하는제품입니다 만족해여,5,Spring,자주구매하는제품입니다 만족해여,16,0(항상_제품입니다_구매하는)
5,2023-04-29,사무실 간식용으로 구입해요,사무실 간식용으로 구입해요,4,Spring,사무실 간식용으로 구입해요,14,0(항상_제품입니다_구매하는)
5,2023-04-27,좋은가격에 잘삿어요,좋은가격에 잘삿어요,4,Spring,좋은가격에 잘삿어요,10,0(항상_제품입니다_구매하는)
5,2023-04-27,매번 사먹는 제로코크는 사랑입니다.,매번 사먹는 제로코크는 사랑입니다,4,Spring,매번 사먹는 제로코크는 사랑입니다,18,1(좋아요_맛있어요_먹기)
4,2023-04-17,제로라서 그런지  박카스 맛이 나요,제로라서 그런지 박카스 맛이 나요,4,Spring,제로라서 그런지 박카스 맛이 나요,18,1(좋아요_맛있어요_먹기)
5,2023-04-17,배송도 빠르고 넘 조어요,배송도 빠르고 넘 조어요,4,Spring,배송도 빠르고 넘 조어요,13,2(저렴하게_감사합니다_빠르고)
5,2023-04-16,콜라는 제로콜라가 좋지요. 게다가 저렴하게 샀네요,콜라는 제로콜라가 좋지요 게다가 저렴하게 샀네요,4,Spring,콜라는 제로콜라가 좋지요 게다가 저렴하게 샀네요,26,2(저렴하게_감사합니다_빠르고)
5,2023-04-15,"부모님께서 좋아하셔서 샀어요
배송도 무척 빨라요~",부모님께서 좋아하셔서 샀어요 배송도 무척 빨라요,4,Spring,부모님께서 좋아하셔서 샀어요 배송도 무척 빨라요,26,2(저렴하게_감사합니다_빠르고)
5,2023-04-08,"적당한사이즈네요
좋습니다~",적당한사이즈네요 좋습니다,4,Spring,적당한사이즈네요 좋습니다,13,2(저렴하게_감사합니다_빠르고)
5,2023-04-07,짱좋아요 짱좋아요 짱좋아요,짱좋아요 짱좋아요 짱좋아요,4,Spring,짱좋아요 짱좋아요 짱좋아요,14,0(항상_제품입니다_구매하는)
5,2023-04-05,사이즈 적당하고 래귤러와 맛도 비슷,사이즈 적당하고 래귤러와 맛도 비슷,4,Spring,사이즈 적당하고 래귤러와 맛도 비슷,19,1(좋아요_맛있어요_먹기)
5,2023-04-04,좋아요 네이버에서사다가 쓱이더 싸서 여기서 사봤어요,좋아요 네이버에서사다가 쓱이더 싸서 여기서 사봤어요,4,Spring,좋아요 네이버에서사다가 쓱이더 싸서 여기서 사봤어요,28,1(좋아요_맛있어요_먹기)
5,2023-04-04,만족 합니다. 잘 먹었어요~,만족 합니다 잘 먹었어요,4,Spring,만족 합니다 잘 먹었어요,13,0(항상_제품입니다_구매하는)
